Country,year,Adult_Literacy_Rate,Youth_Literacy_Rate_Male,Youth_Literacy_Rate_Female,Literacy_Gender_Gap,Education_Index,Youth_Literacy_Avg,Literacy_Growth_Rate
Colombia,2005,93.0,97.6,98.4,-0.8000000000000114,96.33333333333333,98.0,0.0
Colombia,2006,92.0,98.0,98.0,0.0,96.0,98.0,-1.0752688172043001
Colombia,2007,93.0,97.0,98.0,-1.0,96.0,97.5,1.0869565217391353
Colombia,2008,93.0,97.5,98.4,-0.9000000000000057,96.3,97.95,0.0
Colombia,2009,93.0,97.4,98.4,-1.0,96.26666666666667,97.9,0.0
Colombia,2010,93.0,97.8,98.6,-0.7999999999999972,96.46666666666665,98.19999999999999,0.0
Colombia,2011,94.0,97.8,98.8,-1.0,96.86666666666667,98.3,1.0752688172043001
Colombia,2012,94.0,97.8,98.7,-0.9000000000000057,96.83333333333333,98.25,0.0
Colombia,2013,94.0,97.8,98.8,-1.0,96.86666666666667,98.3,0.0
Colombia,2014,94.0,98.1,98.9,-0.8000000000000114,97.0,98.5,0.0
Colombia,2015,94.0,98.2,98.9,-0.7000000000000028,97.03333333333335,98.55000000000001,0.0
Colombia,2016,95.0,98.3,99.0,-0.7000000000000028,97.43333333333334,98.65,1.0638297872340496
Colombia,2017,95.0,98.3,99.0,-0.7000000000000028,97.43333333333334,98.65,0.0
Colombia,2018,95.0,98.7,99.1,-0.3999999999999915,97.59999999999998,98.9,0.0
Colombia,2019,95.0,98.5,99.2,-0.7000000000000028,97.56666666666666,98.85,0.0
Colombia,2020,96.0,98.7,99.3,-0.5999999999999943,98.0,99.0,1.0526315789473717
Colombia,2021,96.0,98.8,99.4,-0.6000000000000085,98.06666666666668,99.1,0.0
Colombia,2022,96.0,98.6,99.2,-0.6000000000000085,97.93333333333334,98.9,0.0
Colombia,2023,96.0,98.7,99.2,-0.5,97.96666666666665,98.95,0.0
Comoros,1980,48.0,69.0,55.0,14.0,57.333333333333336,62.0,0.0
Comoros,2000,68.0,84.0,78.0,6.0,76.66666666666667,81.0,41.66666666666667
Comoros,2012,68.0,85.0,78.59,6.409999999999997,77.19666666666667,81.795,0.0
Congo,1984,60.0,92.0,83.0,9.0,78.33333333333333,87.5,0.0
Congo,2005,76.0,88.0,71.0,17.0,78.33333333333333,79.5,26.66666666666666
Costa Rica,1984,93.0,97.0,98.0,-1.0,96.0,97.5,0.0
Costa Rica,2000,95.0,97.0,98.0,-1.0,96.66666666666667,97.5,2.1505376344086002
Costa Rica,2011,97.0,99.0,99.0,0.0,98.33333333333333,99.0,2.1052631578947434
Costa Rica,2018,97.0,74.78,99.63372,-24.853719999999996,90.47124000000001,87.20686,0.0
Cote D'Ivoire,1988,34.0,60.0,38.0,22.0,44.0,49.0,0.0
Cote D'Ivoire,1998,36.0,54.0,40.0,14.0,43.333333333333336,47.0,5.882352941176472
Cote D'Ivoire,2000,49.0,71.0,52.0,19.0,57.333333333333336,61.5,36.111111111111114
Cote D'Ivoire,2006,46.5,94.4,38.57,55.830000000000005,59.82333333333333,66.485,-5.102040816326525
Cote D'Ivoire,2014,44.0,59.0,47.0,12.0,50.0,53.0,-5.376344086021501
Cote D'Ivoire,2016,50.03968,71.98823,54.73764,17.250590000000003,58.92185,63.362935,13.726545454545459
Cote D'Ivoire,2019,90.0,93.0,76.0,17.0,86.33333333333333,84.5,79.85726527427835
Cote D'Ivoire,2021,50.00064,76.16145,58.31827,17.843180000000004,61.49345333333334,67.23986,-44.443733333333334
Croatia,1991,97.0,100.0,100.0,0.0,99.0,100.0,0.0
Croatia,2001,98.0,100.0,100.0,0.0,99.33333333333333,100.0,1.0309278350515427
Cuba,1981,98.0,89.5865878021978,84.05225209790208,5.534335704295714,90.54627996669997,86.81941995004993,0.0
Cuba,2002,100.0,100.0,100.0,0.0,100.0,100.0,2.0408163265306145
Cuba,2012,100.0,100.0,100.0,0.0,100.0,100.0,0.0
Cuba,2019,97.65491,99.53119,99.70794,-0.1767499999999984,98.96468,99.619565,-2.345089999999994
Cyprus,1992,94.0,100.0,100.0,0.0,98.0,100.0,0.0
Cyprus,2001,97.0,100.0,100.0,0.0,99.0,100.0,3.1914893617021267
Cyprus,2011,99.0,100.0,100.0,0.0,99.66666666666667,100.0,2.0618556701030855
Democratic Republic Of Congo,2001,67.0,78.0,63.0,15.0,69.33333333333333,70.5,0.0
Democratic Republic Of Congo,2007,69.66666666666667,87.36,62.97,24.39,73.33222222222223,75.16499999999999,3.9800995024875663
Democratic Republic Of Congo,2010,72.33333333333333,94.4,64.32,30.080000000000013,77.01777777777778,79.36,3.8277511961722244
Democratic Republic Of Congo,2012,75.0,91.0,77.0,14.0,81.0,84.0,3.686635944700467
Democratic Republic Of Congo,2013,76.0,92.56,76.58,15.980000000000004,81.71333333333332,84.57,1.333333333333342
Democratic Republic Of Congo,2016,77.0,91.0,80.0,11.0,82.66666666666667,85.5,1.3157894736842035
Democratic Republic Of Congo,2018,73.55303,90.81754,77.53746,13.280079999999998,80.63601,84.1775,-4.476584415584406
Djibouti,2006,77.66798988494247,94.4,51.81,42.59,74.62599662831416,73.105,0.0
Dominican Republic,1981,73.0,81.0,84.0,-3.0,79.33333333333333,82.5,0.0
Dominican Republic,2000,77.66666666666667,93.2,96.5,-3.299999999999997,89.12222222222222,94.85,6.392694063926951
Dominican Republic,2001,82.33333333333333,94.3,96.6,-2.299999999999997,91.07777777777778,95.44999999999999,6.008583690987113
Dominican Republic,2002,87.0,93.8,96.5,-2.700000000000003,92.43333333333334,95.15,5.668016194331993
Dominican Republic,2003,87.2,94.7,96.9,-2.200000000000003,92.93333333333334,95.80000000000001,0.22988505747125743
Dominican Republic,2004,87.4,95.2,96.7,-1.5,93.10000000000001,95.95,0.2293577981651307
Dominican Republic,2005,87.6,96.2,97.3,-1.0999999999999943,93.7,96.75,0.22883295194506825
Dominican Republic,2006,87.8,95.3,97.9,-2.6000000000000085,93.66666666666667,96.6,0.22831050228311334
Dominican Republic,2007,88.0,97.2,97.8,-0.5999999999999943,94.33333333333333,97.5,0.2277904328018332
Dominican Republic,2008,88.66666666666667,95.6,97.4,-1.8000000000000114,93.88888888888887,96.5,0.7575757575757569
Dominican Republic,2009,89.33333333333333,96.2,98.4,-2.200000000000003,94.64444444444445,97.30000000000001,0.7518796992481036
Dominican Republic,2010,90.0,96.2,97.9,-1.7000000000000028,94.7,97.05000000000001,0.7462686567164312
Dominican Republic,2011,90.0,96.5,98.6,-2.0999999999999943,95.03333333333335,97.55,0.0
Dominican Republic,2012,90.0,96.7,98.0,-1.2999999999999972,94.89999999999999,97.35,0.0
Dominican Republic,2013,91.0,97.6,98.3,-0.7000000000000028,95.63333333333333,97.94999999999999,1.1111111111111072
Dominican Republic,2014,92.0,98.0,98.2,-0.20000000000000284,96.06666666666666,98.1,1.098901098901095
Dominican Republic,2015,92.0,98.1,98.1,0.0,96.06666666666666,98.1,0.0
Dominican Republic,2016,94.0,98.1,98.8,-0.7000000000000028,96.96666666666665,98.44999999999999,2.1739130434782705
Dominican Republic,2017,94.0,97.8,98.4,-0.6000000000000085,96.73333333333335,98.1,0.0
Dominican Republic,2018,94.0,98.0,99.1,-1.0999999999999943,97.03333333333335,98.55,0.0
Dominican Republic,2019,94.0,98.3,99.1,-0.7999999999999972,97.13333333333333,98.69999999999999,0.0
Dominican Republic,2020,94.0,98.6,99.1,-0.5,97.23333333333333,98.85,0.0
Dominican Republic,2021,94.0,98.7,99.0,-0.29999999999999716,97.23333333333333,98.85,0.0
Dominican Republic,2022,94.0,98.1,98.9,-0.8000000000000114,97.0,98.5,0.0
Dominican Republic,2023,94.0,98.3,98.8,-0.5,97.03333333333335,98.55,0.0
East Asia And Pacific (Wb),1976,65.691,92.06965,75.64997,16.41968,77.80354,83.85981,0.0
East Asia And Pacific (Wb),1977,65.87666,92.13786,75.98357,16.154290000000003,77.99936333333333,84.060715,0.2826262349484798
East Asia And Pacific (Wb),1978,66.96806,92.69134,77.81567,14.87567,79.15835666666668,85.25350499999999,1.6567324451482346
East Asia And Pacific (Wb),1979,68.20414,93.21935,79.69596,13.523390000000006,80.37315000000001,86.457655,1.8457754338411458
East Asia And Pacific (Wb),1980,69.30146,93.65328,81.52722,12.126059999999995,81.49398666666667,87.59025,1.608875942134902
East Asia And Pacific (Wb),1981,70.34557,94.01275,83.11595,10.896799999999999,82.49142333333333,88.56434999999999,1.5066204954412132
East Asia And Pacific (Wb),1982,71.3144,94.27296,84.40361,9.869349999999997,83.33032333333334,89.338285,1.3772437980103192
East Asia And Pacific (Wb),1983,72.2447,94.54431,85.61921,8.9251,84.13607333333333,90.08176,1.3045051209853664
East Asia And Pacific (Wb),1984,73.23163,94.79929,86.65315,8.146140000000003,84.89468999999998,90.72622,1.3660932912725743
East Asia And Pacific (Wb),1985,74.16798,95.01331,87.46774,7.545569999999998,85.54967666666666,91.240525,1.2786141725918299
East Asia And Pacific (Wb),1986,75.00072,95.17848,88.14246,7.0360199999999935,86.10721999999998,91.66047,1.1227756236586117
East Asia And Pacific (Wb),1987,76.17425,95.9976,89.43954,6.558060000000012,87.20379666666668,92.71857,1.56469164562687
East Asia And Pacific (Wb),1988,79.95977,96.41761,91.42354,4.994069999999994,89.26697333333334,93.920575,4.969553359567058
East Asia And Pacific (Wb),1989,80.58923,96.40825,91.76531,4.642939999999996,89.58759666666667,94.08678,0.7872208736968478
East Asia And Pacific (Wb),1990,81.17076,96.40288,92.07513,4.327749999999995,89.88292333333334,94.23900499999999,0.7215976626157028
East Asia And Pacific (Wb),1991,81.71117,96.42215,92.39921,4.0229400000000055,90.17751,94.41068,0.6657692991909769
East Asia And Pacific (Wb),1992,82.22357,96.44241,92.70293,3.7394800000000004,90.45630333333332,94.57266999999999,0.6270868474897551
East Asia And Pacific (Wb),1993,82.68984,96.4574,92.95647,3.500930000000011,90.70123666666666,94.706935,0.5670758396892905
East Asia And Pacific (Wb),1994,83.24469,96.56721,93.35312,3.214089999999999,91.05500666666667,94.960165,0.6710014192795599
East Asia And Pacific (Wb),1995,83.8043,96.69341,93.7574,2.936009999999996,91.41837,95.225405,0.6722470826667548
East Asia And Pacific (Wb),1996,84.29005,96.79782,94.08663,2.711190000000002,91.72483333333334,95.44222500000001,0.5796241958944792
East Asia And Pacific (Wb),1997,89.27749,98.02458,96.96976,1.0548200000000065,94.75727666666667,97.49717,5.916997320561568
East Asia And Pacific (Wb),1998,89.64291,98.0536,97.10172,0.9518800000000027,94.93274333333333,97.57766000000001,0.4093081021879108
East Asia And Pacific (Wb),1999,89.96028,98.07207,97.24602,0.8260499999999951,95.09279,97.65904499999999,0.3540380382564434
East Asia And Pacific (Wb),2000,90.32185,98.10066,97.24828,0.8523800000000108,95.22359666666667,97.67447,0.4019218259436297
East Asia And Pacific (Wb),2001,90.63564,98.10212,97.37758,0.7245400000000046,95.37177999999999,97.73984999999999,0.3474131674672254
East Asia And Pacific (Wb),2002,90.98982,98.14776,97.50698,0.6407800000000066,95.54818666666667,97.82737,0.39077343084905625
East Asia And Pacific (Wb),2003,91.36144,98.21947,97.72554,0.493930000000006,95.76881666666668,97.972505,0.4084193154794802
East Asia And Pacific (Wb),2004,91.69448,98.30039,97.84924,0.4511499999999984,95.94803666666667,98.074815,0.36453015626722873
East Asia And Pacific (Wb),2005,92.02961,98.35316,97.97492,0.37824000000000524,96.11923,98.16404,0.36548546869996645
East Asia And Pacific (Wb),2006,92.37919,98.18339,97.8041,0.37928999999999746,96.12222666666666,97.993745,0.3798560050401134
East Asia And Pacific (Wb),2007,93.5125,98.50984,98.20255,0.30728999999999473,96.74162999999999,98.356195,1.2268022700783643
East Asia And Pacific (Wb),2008,93.81618,98.81036,98.61238,0.19798000000000116,97.07964,98.71137,0.32474802833846184
East Asia And Pacific (Wb),2009,94.08518,98.74872,98.60713,0.14159000000000788,97.14701000000001,98.677925,0.2867309242392757
East Asia And Pacific (Wb),2010,94.20017,98.69274,98.5755,0.11723999999999535,97.15613666666667,98.63412,0.1222190359842168
East Asia And Pacific (Wb),2011,93.8646,98.28942,98.15948,0.12994000000000483,96.77116666666666,98.22445,-0.3562307796259878
East Asia And Pacific (Wb),2012,94.09502,98.32583,98.21486,0.11096999999999468,96.87857000000001,98.27034499999999,0.2454812570447329
East Asia And Pacific (Wb),2013,94.20693,98.33456,98.28557,0.04898999999998921,96.94235333333334,98.31006500000001,0.1189329679721629
East Asia And Pacific (Wb),2014,94.71124,98.53776,98.5517,-0.01393999999999096,97.2669,98.54473,0.5353215522467369
East Asia And Pacific (Wb),2015,94.92792,98.60747,98.5754,0.032070000000004484,97.37026333333334,98.591435,0.22877960419480647
East Asia And Pacific (Wb),2016,95.13196,98.6197,98.60907,0.010629999999991924,97.45357666666666,98.614385,0.2149420318068751
East Asia And Pacific (Wb),2017,95.32305,98.61173,98.6212,-0.009470000000007417,97.51866,98.616465,0.20086835170849415
East Asia And Pacific (Wb),2018,95.36943,98.50946,98.59121,-0.08174999999999955,97.49003333333333,98.550335,0.04865559799021035
East Asia And Pacific (Wb),2019,95.80688,98.83422,98.96828,-0.13405999999999096,97.86979333333333,98.90125,0.4586899596652927
East Asia And Pacific (Wb),2020,96.0287,98.93899,99.04304,-0.10405000000000086,98.00357666666667,98.991015,0.2315282576783595
East Asia And Pacific (Wb),2021,96.16493,98.96167,99.0817,-0.12002999999999986,98.06943333333334,99.02168499999999,0.14186383862324625
East Asia And Pacific (Wb),2022,96.30093,98.98314,99.13032,-0.14717999999999165,98.13812999999999,99.05673,0.14142369780749675
East Asia And Pacific (Wb),2023,96.43049,99.0027,99.16245,-0.1597500000000025,98.19854666666667,99.082575,0.13453660312523485
East Timor,2001,38.0,89.5865878021978,84.05225209790208,5.534335704295714,70.54627996669996,86.81941995004993,0.0
East Timor,2007,51.0,89.5865878021978,84.05225209790208,5.534335704295714,74.8796133000333,86.81941995004993,34.210526315789465
East Timor,2009,54.5,87.25,83.71,3.5400000000000063,75.15333333333332,85.47999999999999,6.8627450980392135
East Timor,2010,58.0,80.0,79.0,1.0,72.33333333333333,79.5,6.422018348623859
East Timor,2016,65.77913,89.55101,88.72531,0.8257000000000119,81.35181666666666,89.13816,13.41229310344827
Eastern And South-Eastern Asia (Sdg),1976,65.50171,92.1425,75.54955,16.592950000000002,77.73125333333333,83.846025,0.0
Eastern And South-Eastern Asia (Sdg),1977,65.68772,92.21163,75.88257,16.32906,77.92730666666667,84.0471,0.28397731906539825
Eastern And South-Eastern Asia (Sdg),1978,66.79352,92.77227,77.73867,15.033600000000007,79.10148666666667,85.25547,1.6834196711348781
Eastern And South-Eastern Asia (Sdg),1979,68.04645,93.30574,79.64592,13.659819999999996,80.33270333333333,86.47583,1.8758256788981909
Eastern And South-Eastern Asia (Sdg),1980,69.1582,93.74401,81.50134,12.242670000000004,81.46785,87.622675,1.6338104339021386
Eastern And South-Eastern Asia (Sdg),1981,70.21553,94.10611,83.11022,10.995890000000003,82.47728666666667,88.608165,1.5288570263540802
Eastern And South-Eastern Asia (Sdg),1982,71.19647,94.36729,84.41362,9.953670000000002,83.32579333333332,89.390455,1.3970413667745651
Eastern And South-Eastern Asia (Sdg),1983,72.1383,94.64047,85.64386,8.99660999999999,84.14087666666667,90.142165,1.3228605294616447
Eastern And South-Eastern Asia (Sdg),1984,73.13766,94.89497,86.68919,8.205780000000004,84.90727333333332,90.79208,1.3853389946810513
Eastern And South-Eastern Asia (Sdg),1985,74.08572,95.10735,87.51172,7.59563,85.56826333333333,91.309535,1.2962678871596411
Eastern And South-Eastern Asia (Sdg),1986,74.92859,95.27004,88.19202,7.078019999999995,86.13021666666667,91.73103,1.1376956314928188
Eastern And South-Eastern Asia (Sdg),1987,76.1177,96.09497,89.50169,6.593280000000007,87.23812,92.79832999999999,1.5869910270565502
Eastern And South-Eastern Asia (Sdg),1988,79.95864,96.51806,91.50705,5.011009999999999,89.32791666666667,94.012555,5.046053677396989
Eastern And South-Eastern Asia (Sdg),1989,80.59546,96.508,91.852,4.655999999999992,89.65182,94.18,0.7964367578037868
Eastern And South-Eastern Asia (Sdg),1990,81.18364,96.50264,92.16502,4.337620000000001,89.95043333333335,94.33383,0.7297929684872972
Eastern And South-Eastern Asia (Sdg),1991,81.73081,96.52341,92.49314,4.030270000000002,90.24912,94.508275,0.6739904739427871
Eastern And South-Eastern Asia (Sdg),1992,82.24957,96.54519,92.80164,3.743549999999999,90.53213333333333,94.673415,0.6347178010348786
Eastern And South-Eastern Asia (Sdg),1993,82.72173,96.56196,93.06,3.501959999999997,90.78123,94.81098,0.5740577123989787
Eastern And South-Eastern Asia (Sdg),1994,83.28386,96.6759,93.46461,3.2112900000000053,91.14145666666667,95.070255,0.6795433316010291
Eastern And South-Eastern Asia (Sdg),1995,83.85079,96.80654,93.87752,2.929019999999994,91.51161666666667,95.34203,0.6807201299267263
Eastern And South-Eastern Asia (Sdg),1996,84.34014,96.91575,94.21008,2.705669999999998,91.82199000000001,95.562915,0.5835961712465698
Eastern And South-Eastern Asia (Sdg),1997,89.39987,98.16245,97.13049,1.0319600000000122,94.89760333333334,97.64647,5.999195638043764
Eastern And South-Eastern Asia (Sdg),1998,89.76716,98.19519,97.26268,0.9325099999999935,95.07501,97.728935,0.4108395235921547
Eastern And South-Eastern Asia (Sdg),1999,90.08641,98.22033,97.41061,0.8097199999999987,95.23911666666667,97.81547,0.35564230838982525
Eastern And South-Eastern Asia (Sdg),2000,90.45192,98.25711,97.41581,0.8413000000000039,95.37494666666665,97.83645999999999,0.40573267377399524
Eastern And South-Eastern Asia (Sdg),2001,90.76801,98.26271,97.5457,0.7170100000000019,95.52547333333332,97.90420499999999,0.3494563741709422
Eastern And South-Eastern Asia (Sdg),2002,91.12475,98.31304,97.67487,0.6381700000000023,95.70422,97.993955,0.3930239299065885
Eastern And South-Eastern Asia (Sdg),2003,91.49954,98.38914,97.89353,0.4956099999999992,95.92740333333332,98.141335,0.41129330944664755
Eastern And South-Eastern Asia (Sdg),2004,91.83497,98.47451,98.01609,0.4584199999999896,96.10852333333334,98.2453,0.36659200691064875
Eastern And South-Eastern Asia (Sdg),2005,92.17309,98.53169,98.14126,0.39042999999999495,96.28201333333334,98.33647500000001,0.3681821859363721
Eastern And South-Eastern Asia (Sdg),2006,92.52596,98.36356,97.96613,0.39742999999999995,96.28521666666667,98.16484500000001,0.38283407879675657
Eastern And South-Eastern Asia (Sdg),2007,93.67552,98.70143,98.37064,0.33079000000000747,96.91586333333333,98.536035,1.242418884386609
Eastern And South-Eastern Asia (Sdg),2008,93.98298,99.01506,98.78818,0.2268800000000084,97.26207333333333,98.90162000000001,0.32821808728682456
Eastern And South-Eastern Asia (Sdg),2009,94.25554,98.95905,98.78162,0.1774300000000011,97.33207,98.87033500000001,0.29000995712202826
Eastern And South-Eastern Asia (Sdg),2010,94.37094,98.90729,98.74636,0.16093000000000757,97.34152999999999,98.826825,0.1224331217029917
Eastern And South-Eastern Asia (Sdg),2011,94.03088,98.50358,98.32828,0.1752999999999929,96.95424666666668,98.41593,-0.360343978771438
Eastern And South-Eastern Asia (Sdg),2012,94.26621,98.54806,98.39026,0.15780000000000882,97.06817666666667,98.46916,0.250268847850843
Eastern And South-Eastern Asia (Sdg),2013,94.38122,98.566,98.46905,0.09695000000000675,97.13875666666667,98.517525,0.12200554154027099
Eastern And South-Eastern Asia (Sdg),2014,94.89836,98.78386,98.74792,0.03594000000001074,97.47671333333334,98.76589,0.5479268015395444
Eastern And South-Eastern Asia (Sdg),2015,95.12345,98.86771,98.78167,0.08603999999999701,97.59094333333333,98.82469,0.2371906110917088
Eastern And South-Eastern Asia (Sdg),2016,95.33295,98.89226,98.82578,0.06647999999999854,97.68366333333334,98.85901999999999,0.2202401195499082
Eastern And South-Eastern Asia (Sdg),2017,95.52963,98.89327,98.84568,0.04758999999999958,97.75619333333333,98.869475,0.20630852186993565
Eastern And South-Eastern Asia (Sdg),2018,95.57909,98.79708,98.82176,-0.024680000000003588,97.73264333333333,98.80941999999999,0.05177451226388019
Eastern And South-Eastern Asia (Sdg),2019,96.02655,99.1361,99.213,-0.07689999999999486,98.12521666666665,99.17455,0.46815679036074087
Eastern And South-Eastern Asia (Sdg),2020,96.25462,99.24863,99.2941,-0.04546999999999457,98.26578333333333,99.271365,0.23750723107307525
Eastern And South-Eastern Asia (Sdg),2021,96.39394,99.2751,99.33651,-0.06141000000000929,98.33518333333332,99.30580499999999,0.14474110437503462
Eastern And South-Eastern Asia (Sdg),2022,96.53545,99.30309,99.39149,-0.08840000000000714,98.41001,99.34729,0.14680383434892974
Eastern And South-Eastern Asia (Sdg),2023,96.6705,99.32656,99.42854,-0.10197999999999752,98.47520000000002,99.37755,0.13989679439003755
Ecuador,1982,84.0,95.0,92.0,3.0,90.33333333333333,93.5,0.0
Ecuador,1990,88.0,97.0,96.0,1.0,93.66666666666667,96.5,4.761904761904767
Ecuador,2001,91.0,97.6,97.3,0.29999999999999716,95.3,97.44999999999999,3.409090909090917
Ecuador,2003,91.25,96.5,97.4,-0.9000000000000057,95.05,96.95,0.27472527472527375
Ecuador,2005,91.5,98.3,98.2,0.09999999999999432,96.0,98.25,0.273972602739736
Ecuador,2006,91.75,98.3,98.1,0.20000000000000284,96.05,98.19999999999999,0.2732240437158362
Ecuador,2007,92.0,98.2,98.6,-0.3999999999999915,96.26666666666665,98.4,0.27247956403269047
Ecuador,2008,92.0,98.4,98.5,-0.09999999999999432,96.3,98.45,0.0
Ecuador,2009,92.0,98.7,98.9,-0.20000000000000284,96.53333333333335,98.80000000000001,0.0
Ecuador,2010,92.0,98.5,98.9,-0.4000000000000057,96.46666666666665,98.7,0.0
Ecuador,2011,92.0,98.6,98.8,-0.20000000000000284,96.46666666666665,98.69999999999999,0.0
Ecuador,2012,92.0,98.8,98.9,-0.10000000000000853,96.56666666666668,98.85,0.0
